praxis | 2026-08-10T10:36:52-0600 | tool=unknown
praxis | 2026-08-21T12:46:56-0600 | tool=unknown
praxis | 2026-08-21T12:46:57-0600 | tool=unknown
praxis | 2026-08-21T12:48:11-0600 | tool=unknown
praxis | 2026-08-21T12:48:17-0600 | tool=unknown
praxis | 2026-08-21T12:48:22-0600 | tool=unknown
praxis | 2026-08-21T12:48:26-0600 | tool=unknown
praxis | 2026-08-21T12:48:27-0600 | tool=unknown
praxis | 2026-08-21T12:49:31-0600 | tool=unknown
praxis | 2026-08-21T12:49:43-0600 | tool=unknown
praxis | 2026-08-21T12:49:45-0600 | tool=unknown
praxis | 2026-08-21T12:49:49-0600 | tool=unknown
praxis | 2026-08-21T12:49:51-0600 | tool=unknown
praxis | 2026-08-21T12:49:55-0600 | tool=unknown
praxis | 2026-08-21T12:49:55-0600 | tool=unknown
praxis | 2026-08-21T12:50:32-0600 | tool=unknown
praxis | 2026-08-21T12:50:33-0600 | tool=unknown
praxis | 2026-08-21T12:50:43-0600 | tool=unknown
praxis | 2026-08-21T12:50:46-0600 | tool=unknown
praxis | 2026-08-21T12:50:47-0600 | tool=unknown
praxis | 2026-08-21T12:50:51-0600 | tool=unknown
praxis | 2026-08-21T12:50:57-0600 | tool=unknown
praxis | 2026-08-21T12:50:59-0600 | tool=unknown
praxis | 2026-08-21T12:51:00-0600 | tool=unknown
praxis | 2026-08-21T12:51:09-0600 | tool=unknown
praxis | 2026-08-21T12:51:11-0600 | tool=unknown
praxis | 2026-08-21T12:51:13-0600 | tool=unknown
praxis | 2026-08-21T12:51:42-0600 | tool=unknown
praxis | 2026-08-21T12:51:49-0600 | tool=unknown
praxis | 2026-08-21T12:51:50-0600 | tool=unknown
praxis | 2026-08-21T12:51:52-0600 | tool=unknown
praxis | 2026-08-21T12:51:53-0600 | tool=unknown
praxis | 2026-08-21T12:51:55-0600 | tool=unknown
praxis | 2026-08-21T12:52:04-0600 | tool=unknown
praxis | 2026-08-21T12:52:05-0600 | tool=unknown
praxis | 2026-08-21T12:52:40-0600 | tool=unknown
praxis | 2026-08-21T12:52:47-0600 | tool=unknown
praxis | 2026-08-21T12:52:52-0600 | tool=unknown
praxis | 2026-08-21T12:52:58-0600 | tool=unknown
praxis | 2026-08-21T12:53:02-0600 | tool=unknown
praxis | 2026-08-21T12:53:02-0600 | tool=unknown
praxis | 2026-08-21T12:53:12-0600 | tool=unknown
praxis | 2026-08-21T12:53:17-0600 | tool=unknown
praxis | 2026-08-21T12:53:18-0600 | tool=unknown
praxis | 2026-08-21T12:53:23-0600 | tool=unknown
praxis | 2026-08-21T12:53:31-0600 | tool=unknown
praxis | 2026-08-21T12:53:46-0600 | tool=unknown
praxis | 2026-08-21T12:54:45-0600 | tool=unknown
praxis | 2026-08-21T12:54:52-0600 | tool=unknown
praxis | 2026-08-21T12:54:53-0600 | tool=unknown
praxis | 2026-08-21T12:54:55-0600 | tool=unknown
praxis | 2026-08-21T12:54:57-0600 | tool=unknown
praxis | 2026-08-21T12:55:03-0600 | tool=unknown
praxis | 2026-08-21T12:55:06-0600 | tool=unknown
praxis | 2026-08-21T12:55:14-0600 | tool=unknown
praxis | 2026-08-21T12:55:19-0600 | tool=unknown
praxis | 2026-08-21T12:55:50-0600 | tool=unknown
praxis | 2026-08-21T12:55:58-0600 | tool=unknown
praxis | 2026-08-21T12:56:00-0600 | tool=unknown
praxis | 2026-08-21T12:56:01-0600 | tool=unknown
praxis | 2026-08-21T12:56:02-0600 | tool=unknown
praxis | 2026-08-21T12:56:17-0600 | tool=unknown
praxis | 2026-08-21T12:56:22-0600 | tool=unknown
praxis | 2026-08-21T12:56:27-0600 | tool=unknown
praxis | 2026-08-21T12:56:48-0600 | tool=unknown
praxis | 2026-08-21T12:56:56-0600 | tool=unknown
praxis | 2026-08-21T12:57:00-0600 | tool=unknown
praxis | 2026-08-21T12:57:05-0600 | tool=unknown
praxis | 2026-08-21T12:57:44-0600 | tool=unknown
praxis | 2026-08-21T12:58:04-0600 | tool=unknown
praxis | 2026-08-21T12:58:10-0600 | tool=unknown
praxis | 2026-08-21T12:58:22-0600 | tool=unknown
praxis | 2026-08-21T12:58:30-0600 | tool=unknown
praxis | 2026-08-21T12:58:32-0600 | tool=unknown
praxis | 2026-08-21T13:00:32-0600 | tool=unknown
praxis | 2026-08-21T13:00:32-0600 | tool=unknown
praxis | 2026-08-21T13:00:38-0600 | tool=unknown
praxis | 2026-08-21T13:01:09-0600 | tool=unknown
praxis | 2026-08-21T13:01:43-0600 | tool=unknown
praxis | 2026-08-21T13:01:58-0600 | tool=unknown
praxis | 2026-08-21T13:02:21-0600 | tool=unknown
praxis | 2026-08-21T13:10:46-0600 | tool=unknown
praxis | 2026-08-21T13:10:46-0600 | tool=unknown
praxis | 2026-08-21T13:10:46-0600 | tool=unknown
praxis | 2026-08-21T13:10:51-0600 | tool=unknown
praxis | 2026-08-21T13:10:51-0600 | tool=unknown
praxis | 2026-08-21T13:10:51-0600 | tool=unknown
praxis | 2026-08-21T13:11:03-0600 | tool=unknown
praxis | 2026-08-21T13:11:03-0600 | tool=unknown
praxis | 2026-08-21T13:11:04-0600 | tool=unknown
praxis | 2026-08-21T13:11:10-0600 | tool=unknown
praxis | 2026-08-21T13:11:10-0600 | tool=unknown
praxis | 2026-08-21T13:11:14-0600 | tool=unknown
praxis | 2026-08-21T13:11:16-0600 | tool=unknown
praxis | 2026-08-21T13:11:41-0600 | tool=unknown
praxis | 2026-08-21T13:11:41-0600 | tool=unknown
praxis | 2026-08-21T13:11:48-0600 | tool=unknown
praxis | 2026-08-21T13:11:48-0600 | tool=unknown
praxis | 2026-08-21T13:11:54-0600 | tool=unknown
praxis | 2026-08-21T13:11:55-0600 | tool=unknown
praxis | 2026-08-21T13:12:34-0600 | tool=unknown
praxis | 2026-08-21T13:14:04-0600 | tool=unknown
praxis | 2026-08-21T13:14:10-0600 | tool=unknown
praxis | 2026-08-21T13:17:23-0600 | tool=unknown
praxis | 2026-08-21T13:17:25-0600 | tool=unknown
praxis | 2026-08-21T13:17:29-0600 | tool=unknown
praxis | 2026-08-21T13:17:40-0600 | tool=unknown
praxis | 2026-08-21T13:17:51-0600 | tool=unknown
praxis | 2026-08-21T13:17:58-0600 | tool=unknown
praxis | 2026-08-21T13:18:09-0600 | tool=unknown
praxis | 2026-08-21T13:18:16-0600 | tool=unknown
praxis | 2026-08-21T13:18:22-0600 | tool=unknown
praxis | 2026-08-21T13:18:34-0600 | tool=unknown
praxis | 2026-08-21T13:18:41-0600 | tool=unknown
praxis | 2026-08-21T13:18:47-0600 | tool=unknown
praxis | 2026-08-21T13:18:56-0600 | tool=unknown
praxis | 2026-08-21T13:19:05-0600 | tool=unknown
praxis | 2026-08-21T13:19:11-0600 | tool=unknown
praxis | 2026-08-21T13:19:17-0600 | tool=unknown
praxis | 2026-08-21T13:19:23-0600 | tool=unknown
praxis | 2026-08-21T13:19:30-0600 | tool=unknown
praxis | 2026-08-21T13:19:36-0600 | tool=unknown
praxis | 2026-08-21T13:19:42-0600 | tool=unknown
praxis | 2026-08-21T13:19:48-0600 | tool=unknown
praxis | 2026-08-21T13:19:53-0600 | tool=unknown
praxis | 2026-08-21T13:19:59-0600 | tool=unknown
praxis | 2026-08-21T13:20:17-0600 | tool=unknown
praxis | 2026-08-21T13:20:23-0600 | tool=unknown
praxis | 2026-08-21T13:20:31-0600 | tool=unknown
praxis | 2026-08-21T13:20:31-0600 | tool=unknown
praxis | 2026-08-21T13:20:39-0600 | tool=unknown
praxis | 2026-08-21T13:20:46-0600 | tool=unknown
praxis | 2026-08-21T13:20:52-0600 | tool=unknown
praxis | 2026-08-21T13:21:06-0600 | tool=unknown
praxis | 2026-08-21T13:21:25-0600 | tool=unknown
praxis | 2026-08-21T13:21:34-0600 | tool=unknown
praxis | 2026-08-21T13:21:40-0600 | tool=unknown
praxis | 2026-08-21T13:21:45-0600 | tool=unknown
praxis | 2026-08-21T13:21:51-0600 | tool=unknown
praxis | 2026-08-21T13:21:58-0600 | tool=unknown
praxis | 2026-08-21T13:22:06-0600 | tool=unknown
praxis | 2026-08-21T13:22:13-0600 | tool=unknown
praxis | 2026-08-21T13:22:19-0600 | tool=unknown
praxis | 2026-08-21T13:22:44-0600 | tool=unknown
praxis | 2026-08-21T13:22:52-0600 | tool=unknown
praxis | 2026-08-21T13:22:57-0600 | tool=unknown
praxis | 2026-08-21T13:23:02-0600 | tool=unknown
praxis | 2026-08-21T13:23:10-0600 | tool=unknown
praxis | 2026-08-21T13:23:44-0600 | tool=unknown
praxis | 2026-08-21T13:23:50-0600 | tool=unknown
praxis | 2026-08-21T13:23:55-0600 | tool=unknown
praxis | 2026-08-21T13:24:03-0600 | tool=unknown
praxis | 2026-08-21T13:24:10-0600 | tool=unknown
praxis | 2026-08-21T13:24:20-0600 | tool=unknown
praxis | 2026-08-21T13:24:28-0600 | tool=unknown
praxis | 2026-08-21T13:24:33-0600 | tool=unknown
praxis | 2026-08-21T13:24:44-0600 | tool=unknown
praxis | 2026-08-21T13:25:06-0600 | tool=unknown
praxis | 2026-08-21T13:25:15-0600 | tool=unknown
praxis | 2026-08-21T13:27:15-0600 | tool=unknown
praxis | 2026-08-21T13:27:16-0600 | tool=unknown
praxis | 2026-08-21T13:27:20-0600 | tool=unknown
praxis | 2026-08-21T13:27:28-0600 | tool=unknown
praxis | 2026-08-23T19:49:15-0600 | tool=unknown
praxis | 2026-08-23T19:49:19-0600 | tool=unknown
praxis | 2026-08-23T19:49:19-0600 | tool=unknown
praxis | 2026-08-23T19:49:20-0600 | tool=unknown
praxis | 2026-08-23T19:49:20-0600 | tool=unknown
praxis | 2026-08-23T19:49:28-0600 | tool=unknown
praxis | 2026-08-23T19:49:28-0600 | tool=unknown
praxis | 2026-08-23T19:49:28-0600 | tool=unknown
praxis | 2026-08-23T19:49:55-0600 | tool=unknown
praxis | 2026-08-23T19:49:59-0600 | tool=unknown
praxis | 2026-08-23T19:49:59-0600 | tool=unknown
praxis | 2026-08-23T19:49:59-0600 | tool=unknown
praxis | 2026-08-23T19:50:05-0600 | tool=unknown
praxis | 2026-08-23T19:50:05-0600 | tool=unknown
praxis | 2026-08-23T19:50:09-0600 | tool=unknown
praxis | 2026-08-23T19:50:09-0600 | tool=unknown
praxis | 2026-08-23T19:50:17-0600 | tool=unknown
praxis | 2026-08-23T19:50:20-0600 | tool=unknown
praxis | 2026-08-23T19:50:20-0600 | tool=unknown
praxis | 2026-08-23T19:50:20-0600 | tool=unknown
praxis | 2026-08-23T19:50:27-0600 | tool=unknown
praxis | 2026-08-23T19:50:28-0600 | tool=unknown
praxis | 2026-08-23T19:50:28-0600 | tool=unknown
praxis | 2026-08-23T19:50:32-0600 | tool=unknown
praxis | 2026-08-23T19:50:32-0600 | tool=unknown
praxis | 2026-08-23T19:50:40-0600 | tool=unknown
praxis | 2026-08-23T19:50:41-0600 | tool=unknown
praxis | 2026-08-23T19:50:41-0600 | tool=unknown
praxis | 2026-08-23T19:50:41-0600 | tool=unknown
praxis | 2026-08-23T19:50:46-0600 | tool=unknown
praxis | 2026-08-23T19:50:46-0600 | tool=unknown
praxis | 2026-08-23T19:50:48-0600 | tool=unknown
praxis | 2026-08-23T19:50:48-0600 | tool=unknown
praxis | 2026-08-23T19:50:54-0600 | tool=unknown
praxis | 2026-08-23T19:50:58-0600 | tool=unknown
praxis | 2026-08-23T19:53:34-0600 | tool=unknown
praxis | 2026-08-23T19:55:15-0600 | tool=unknown
praxis | 2026-08-23T19:58:07-0600 | tool=unknown
praxis | 2026-08-23T19:58:07-0600 | tool=unknown
praxis | 2026-08-23T19:58:17-0600 | tool=unknown
praxis | 2026-08-23T19:58:18-0600 | tool=unknown
praxis | 2026-08-23T19:58:37-0600 | tool=unknown
praxis | 2026-08-23T19:58:45-0600 | tool=unknown
praxis | 2026-08-23T19:58:50-0600 | tool=unknown
praxis | 2026-08-23T19:58:50-0600 | tool=unknown
praxis | 2026-08-23T19:58:52-0600 | tool=unknown
praxis | 2026-08-23T19:59:25-0600 | tool=unknown
praxis | 2026-08-23T19:59:34-0600 | tool=unknown
praxis | 2026-08-23T19:59:41-0600 | tool=unknown
praxis | 2026-08-23T19:59:47-0600 | tool=unknown
praxis | 2026-08-23T19:59:57-0600 | tool=unknown
praxis | 2026-08-23T20:00:42-0600 | tool=unknown
praxis | 2026-08-23T20:00:50-0600 | tool=unknown
praxis | 2026-08-23T20:00:55-0600 | tool=unknown
praxis | 2026-08-23T20:03:09-0600 | tool=unknown
praxis | 2026-08-23T20:03:16-0600 | tool=unknown
praxis | 2026-08-23T20:03:20-0600 | tool=unknown
praxis | 2026-08-23T20:03:21-0600 | tool=unknown
praxis | 2026-08-23T20:03:21-0600 | tool=unknown
praxis | 2026-08-23T20:03:22-0600 | tool=unknown
praxis | 2026-08-23T20:04:32-0600 | tool=unknown
praxis | 2026-08-23T20:04:48-0600 | tool=unknown
praxis | 2026-08-23T20:04:55-0600 | tool=unknown
praxis | 2026-08-23T20:04:57-0600 | tool=unknown
praxis | 2026-08-23T20:05:20-0600 | tool=unknown
praxis | 2026-08-23T20:05:26-0600 | tool=unknown
praxis | 2026-08-23T20:05:33-0600 | tool=unknown
praxis | 2026-08-23T20:05:33-0600 | tool=unknown
praxis | 2026-08-23T20:06:07-0600 | tool=unknown
praxis | 2026-08-23T20:08:04-0600 | tool=unknown
praxis | 2026-08-23T20:08:10-0600 | tool=unknown
praxis | 2026-08-23T20:08:16-0600 | tool=unknown
praxis | 2026-08-23T20:08:23-0600 | tool=unknown
praxis | 2026-08-23T20:08:32-0600 | tool=unknown
praxis | 2026-08-23T20:08:38-0600 | tool=unknown
praxis | 2026-08-23T20:08:43-0600 | tool=unknown
praxis | 2026-08-23T20:08:46-0600 | tool=unknown
praxis | 2026-08-23T20:08:51-0600 | tool=unknown
praxis | 2026-08-23T20:09:03-0600 | tool=unknown
praxis | 2026-08-23T20:09:16-0600 | tool=unknown
praxis | 2026-08-23T20:09:21-0600 | tool=unknown
praxis | 2026-08-23T20:09:25-0600 | tool=unknown
praxis | 2026-08-23T20:09:33-0600 | tool=unknown
praxis | 2026-08-23T20:09:55-0600 | tool=unknown
praxis | 2026-08-23T20:10:02-0600 | tool=unknown
praxis | 2026-08-23T20:10:07-0600 | tool=unknown
praxis | 2026-08-23T20:10:12-0600 | tool=unknown
praxis | 2026-08-23T20:10:18-0600 | tool=unknown
praxis | 2026-08-23T20:10:24-0600 | tool=unknown
praxis | 2026-08-23T20:10:29-0600 | tool=unknown
praxis | 2026-08-23T20:10:37-0600 | tool=unknown
praxis | 2026-08-23T20:11:06-0600 | tool=unknown
praxis | 2026-08-23T20:11:11-0600 | tool=unknown
praxis | 2026-08-23T20:11:15-0600 | tool=unknown
praxis | 2026-08-23T20:11:34-0600 | tool=unknown
praxis | 2026-08-23T20:11:40-0600 | tool=unknown
praxis | 2026-08-23T20:11:45-0600 | tool=unknown
praxis | 2026-08-23T20:11:50-0600 | tool=unknown
praxis | 2026-08-23T20:11:55-0600 | tool=unknown
praxis | 2026-08-23T20:11:59-0600 | tool=unknown
praxis | 2026-08-23T20:12:06-0600 | tool=unknown
praxis | 2026-08-23T20:12:12-0600 | tool=unknown
praxis | 2026-08-23T20:12:15-0600 | tool=unknown
praxis | 2026-08-23T20:12:31-0600 | tool=unknown
